doc	status	sha256	bytes
prison-population-bulletin-june__doc.pdf	ok	209396c89bf43a69fc4b44143b0a4f20602cbaa07e1a530a109a3f95bd1f8c4e	50228
private-hire-operators-licensed__docx.pdf	ok	7a6f5ba1004b97e904e98584e84b6c250b4248b01297d365def158e38d646773	31191
programs contact list as of 07-01-10__xls.pdf	ok	b29a016aaa29234db12ab3ba239b26ec437f3a8c966757524b1f64164c9439ba	49411
redac-fullComm-201705-EE-FRs-briefing__pptx.pdf	ok	d10d84d05ddd846a010688ace086a7ebbc6752ca9bb75dbb01739a4f311ae48d	842975
redac-nasops-201503-RIRP-portfolio-update__pptx.pdf	ok	225c55652519e3ef097328eee6891750cf2100bd919edb157b69ad194aea371d	20727515
redac-sas-201403-ppt-portfolio-rev-sim__pptx.pdf	ok	31f42ad5f9c031169c3ad6a73d8427b295b5073f62d345cabbd0c91c3b1bd48c	1874371
redac-sas-201503-fy17-research-portfolio__xlsx.pdf	ok	b0a918670c50fc937228d8106a25f68cc10bb84054bf06e3bfe19ac9b049e426	76801
redac-sas-201509-asisp-research__pptx.pdf	ok	6122a3b742c99c47ed9bc7d9765ff3f45018431945eefd0a88957d8c40243160	8705068
redac-sas-201703-hf-research-division__pptx.pdf	ok	452b21d7433e1e2094e651b4a07adb14579af9467508325d75e5fb3e3547b63a	6723721
register-changes-in-may-2024---adujsted__xlsx.pdf	ok	b24848be941095bdc2140e2a0605360585adcaae8288575fe01f867b94fa56c5	49716
report-template__docx.pdf	ok	aa5ea44a3a848b0e21a09e4324b15d5c48fa87ad80113e6ac2afbbfe578584ca	860469
review-welsh-government-communications-mister-peter-mandelson__docx.pdf	ok	1a96c92e69bfef032efa69f4b1e30289bbfc2d617fb61987a0697d8123181a6e	113067
s33song-beverlyactproductionofdocuments__docx.pdf	ok	4f4a74de21012e6220c4c8cb1e8b696948684348873c029d59b735b1cf32a002	48031
scatter_chart__pptx.pdf	ok	23b3cdad0549cefd1a0aefe09e68c3be34909281f2eb62fe6fd0fdce3fa87de2	17822
schematicplay__pptx.pdf	ok	9052e7d61892dee6ca3502bc381d31cbc66431280c1580326690b6c4aefc00b8	6716949
schematicplaymar21__pptx.pdf	ok	ab8d215236eb43e334e547e0f685ace00e454c23336dc4f3b3c426c73077b58e	6715968
section_1_our_rights_presentation__pptx.pdf	ok	09b2aaec39a65b87999dcee8e17ff5cf4e2ab60f66050e6273e7ad4fb7a65d58	1810094
sectors-defense-and-aerospace__xlsx.pdf	ok	378c5be2d17838314a17ea442efea80323f326d0b48d3cff97ace334ce5ec390	346638
seihon_zassi_kikou_20221215__xlsx.pdf	ok	b4275fe196cfed1edd0eadeff5ba066abcfc2819db2643622175d0b732c8f8f7	392890
servicedesk-plus-overviewfinal__pptx.pdf	ok	9d991f6ee3081d0fac8516e00418f2cd6ee946bd4fff9ad742f243182d84d524	11601455
sistem-rekod-markah-srm-_-rekod-master__xlsx.pdf	ok	c78f3a66185df5b881a1e4f35c545c156a850d709d4154d4343724f05d335260	109090
slcc-architecture-uu-architecture__docx.pdf	ok	df3970119fe426cfbda8ef03cdc9e8cd65cb5156624e551784d8bb6482f36de8	96776
social-media-app-bulletin-january__pptx.pdf	ok	7b78f58cf6cf9d5f70db1cf5e376add6492568cd08fd5fe04d72208229fd74f0	408290
solog_orientation_august_2019__pptx.pdf	ok	138087eec3de095ee9bfa390c9dc261aa5e5fbc4fdc6b057de49e0db23562192	330126
southern-classic-kennesaw-state-university-final__pptx.pdf	ok	c9a3329351c16c34202f54d20968146514d53e23e9aa86ceadaa0df344640928	734302
stacked_area_chart__pptx.pdf	ok	da4e8ce77c302cbb8ad593d88f17fb8b239373313e34324aa4ad1c026d7116b8	27325
stacked_bar_chart__pptx.pdf	ok	c6e5c195288174d5119a0c7a8906e573d795f06b4209dab960a6650527eb5145	27592
system_design__technical_architecture_template__docx.pdf	ok	2d79ab96439d7b7c716ee4fdf5748255fbe654049f944a159787fb0ff317ee3d	347142
t_TEMPforInvProgs__docx.pdf	ok	4d8d17a41c42dcff1b0977c9e4ae8ee147e55975b65cf1d6530c59ebae867dc9	205328
te.iors.00048-002 SUP Questionnaire__docx.pdf	ok	95515843a8221749eff30a2b2dda950bce376cfce395362a74c86bbf48dceaa4	157759
technical report template__docx.pdf	ok	dec44f3414de369af0c67fd78f4cac95dec0a487943120b2d80303ea8b695e56	58237
technical-architecture__docx.pdf	ok	3c7a204bcde13f07a5e58bf29b7f0762875495c70ace5bfb3fd76383911eeeb0	141074
technical-memo-format__docx.pdf	ok	c984fca584400d543d7a59f3b17574bfd82e85c7b4c64a8356e9bf8d3f5b0e37	77060
technical-report-template__docx.pdf	ok	625e2125317fc914ef6d3027a9f4ea44128bfe3d477b699c1b4c8f0dde621641	48414
template---tpr-technical-progress-report-with-guidance__docx.pdf	ok	cac7e866c0a089058f9a0fb126e045925ba908d2e850759d7bf864018f45151c	125976
template-ECSPR-notifications__xlsx.pdf	ok	1975ef4e31db9857eb39741240ff3122edd313970b7501efaf37a979f5ef1197	58468
template-technical-report__docx.pdf	ok	7247ce6c2e467d8e31075736cc2677a5478081eb92c6655819a6a08e99d6dbad	76246
tibs_guidelines_2__docx.pdf	ok	b4d9ebd200aeb640858e1a748564e4028662be0a34202bc65907fdd0875297ae	208905
tk-syllabus-comparison-document-v5__xlsx.pdf	ok	7f84ce873e9f18370e940191c2577325e76a76684cfb9795ac8dca912a34a573	1840671
underlying-holdings-emea-en_gb-monthly-holdings-state-street-emu-esg-screened-index-equity-fund__xls.pdf	ok	d2d9ba02609cfa3c68e0dc8e64e32d7c18c7be46ababa0e87067bfcddc9fb510	64067
undp_presentation_revised_17_may__ppt.pdf	ok	c49cf52a1bd847620cce29e9a702b42cbd0ef833126d6cc0b5448e1ba4d33317	169678
vv_summit_SAIC-PRESENTATION_FAA-V&V-Summit_508c__pptx.pdf	ok	cd8adb9a0c57091800c5f6d0266ad007f7f159197940e1d6e628fa2f6b7191e2	1551898
vvsummit2022-Research-Roadmap-and-the-UML-3-Operational-Integration-Assessment__pptx.pdf	ok	1f73aa6322c0abcee2ebf38c57df7121bb1bc1dcf53c83f512a9519d170e11ba	1403551
vvsummit2022-SAIC-PRESENTATION__pptx.pdf	ok	5c3956b81c7be48b837ae47ef453a31ee3e4d9d09f9eb4cbadfac487342102a0	1551937
wells08_basic__ppt.pdf	ok	8ef9ef9dade5f2f7197384e08db3e379e5213a2fb59a01a59e400b201a0fdb90	77167
wiley-cancelled-title-list__xlsx.pdf	ok	4240924e813411fdcb6330fac651e4b3204332fe1f02c1c86aae478e22dafa67	112873
wopanets-innovationdays-06-16__pptx.pdf	ok	e22541831b8b500bfabf38740bd31b7b7c88cf79a8d4580adb349e767b700de3	301189
ws_prod-g-doc-Events-2007-Approval-of-Flight-Conditions-RM-NAA-16032007__ppt.pdf	ok	00bfb065c76f26fa1ed11f2ae48377494aa15970dd38cc349d9e77c95c7b1a22	135198
ws_prod-g-doc-Events-2007-Privileges__ppt.pdf	ok	fb451a718fd73cce9308a0fb3a0f652219a86b92cb1a4363b672bc7ff47b8b9d	135927
ws_prod-g-doc-Events-2007-may-presentation-PtF-background-+-principles__ppt.pdf	ok	4924e459afba7971bf65cbcad27755834af61fcf4cf829240768124b30dc8e3c	115644
ws_prod-g-doc-Events-2007-november-IACA-presentation-at-EASA-Fuel-Tank-Safety-Training-Seminar__ppt.pdf	ok	f6504d3bccd5393408c766029e1dda6116b5656ee10951d912d03d5670da16b5	237823
ws_prod-g-doc-Events-2007-september-M.017-(French)-France__ppt.pdf	ok	031eca93d049f9fc7b24b8845a83c4ef5d62d0853384e0e254d4693907c5e39b	191177
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt.pdf	ok	f66ebc74dd1d26b80acc219860dd78d3299f068b4a46ee9e49ca8e8bd3b321cf	156974
ws_prod-g-doc-Events-2008-February-5-NATO-activities__ppt.pdf	ok	3f84b0f39d732213a82f9c2689dfa3965a5e7309bcd961d619f2beccdd499542	1449935
ws_prod-g-doc-Events-Part-M-presentation__ppt.pdf	ok	c2f594c05ea1841d644714bdba3ffe357c6408653896df9f0df8c9018a6a6653	181711
ws_prod-g-doc-Events-industrymeeting18112004-Aercap__ppt.pdf	ok	3f8cd69a2c46a1dfbce2e653343f31196d9b43afe94070779530ae89b01824aa	573779
ws_prod-g-doc-Events-industrymeeting18112004-European-Safety-Strategy-Initiative__ppt.pdf	ok	e4fec279dd0925ed1773e108f55bbfaab99a39fb7b438f3629b70fab7dfe329e	237334
ws_prod-g-doc-Events-r-6.-ESM__ppt.pdf	ok	bcb22b527880ce7a6cb370b217d8509755f8e4479938ba400f90f8f30c68d38a	255531
xx_SETIS_PWS_template_10.19.22__docx.pdf	ok	00f3eaa0c12c393f5a47bb4ba09d4468e5a7047b7d06afb8d09a094317c3435e	196223
手机免提系统TSB__doc.pdf	ok	1bf2946d4e57ab8b61a97f2484e24e2cb35b3be8e1239f4add51e11f0e1f9606	119104
